rho1	rho2	rho3	rho4	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	culture_group
0.1	0.3	0.1	0.5	1.38	0.7833809523809522	0.96	0.6999523809523809	0.81	0.5378809523809523	0.08342857142857142	0.5310831329713972	0.49651498852429227	0.5128129514837555	0.0	0.0	1.0	1.0	120
0.1	0.3	0.1	0.5	1.37	0.8351666666666664	0.97	0.7238333333333336	0.85	0.5405	0.1113333333333333	0.5631852344452898	0.5234852297512127	0.5404978372054426	0.5	0.0	2.5	0.0	120
0.1	0.3	0.1	0.5	3.33	1.355641053391053	1.69	0.8664819624819625	1.39	0.459969696969697	0.48915909090909077	0.6890787054331835	0.5765325140456126	0.6366163362740033	0.0	0.0	0.0	0.0	120
0.1	0.3	0.1	0.5	1.55	0.9036428571428572	1.2	0.7966904761904765	0.9	0.6178809523809521	0.10695238095238095	0.5908377462748189	0.5489201751530468	0.5698390101790917	0.0	0.0	1.0	0.0	120
0.1	0.3	0.1	0.5	1.88	1.0397619047619044	1.29	0.9453333333333335	1.28	0.6004285714285714	0.09442857142857143	0.6378311350358018	0.5531241890009042	0.5967864274479457	0.0	0.0	0.0	1.0	120
0.1	0.3	0.1	0.5	1.06	0.8133333333333335	0.85	0.6625	0.73	0.5541666666666665	0.15083333333333335	0.5857359713509197	0.554799056336583	0.5712801018876967	0.0	0.5	0.0	2.0	120
0.1	0.3	0.1	0.5	4.13	3.307175074925075	1.65	2.1929285159285157	2.97	0.6484687257187255	1.114246558996559	0.7598697949881519	0.5654249488156722	0.6731285112383965	0.6	0.6	10.0	10.0	120
0.1	0.3	0.1	0.5	3.32	1.578806277056277	1.6	1.4871854256854258	2.7	0.6108069985569986	0.09162085137085135	0.6869821259945859	0.5549776983511968	0.6163779182071206	0.0	0.125	8.0	8.0	120
0.1	0.3	0.1	0.5	1.03	0.8211666666666667	0.7	0.6045	0.65	0.4756666666666667	0.21666666666666667	0.5105707134950136	0.4738114622441216	0.4913724598269191	0.0	0.0	0.0	0.0	120
0.1	0.3	0.2	0.4	15.62	3.4271606576519735	5.09	2.3479698428824	4.47	0.4279807249181321	1.079190814769578	1.126909437153141	0.7311991300136058	0.9183692631861065	0.4444444444444444	0.5714285714285714	9.0	7.0	130
0.1	0.3	0.2	0.4	54.26	7.445965556681399	9.19	4.7564425105003565	8.77	0.17382876064362449	2.6895230461810455	1.3407084682623651	0.7063951109538981	0.9819116452324183	0.0	0.18518518518518517	0.0	54.0	130
0.1	0.3	0.2	0.4	17.65	4.3050438485950755	5.49	2.741168648467125	5.19	0.40601955859429595	1.5638752001279537	1.2367440014995088	0.7136018359843532	0.9074224748537929	0.5555555555555556	0.5454545454545454	9.0	11.0	130
0.1	0.3	0.2	0.4	43.64	4.413649578109685	8.11	3.481350337710377	8.61	0.21817072387619965	0.9322992403993047	1.3232508723709906	0.7171867196732787	0.9959973982677904	0.2631578947368421	0.2631578947368421	38.0	38.0	130
0.1	0.3	0.2	0.4	33.05	5.341857964991723	9.17	3.460254984266387	9.5	0.2745567649208603	1.8816029807253352	1.343185620183119	0.7144874151028023	0.9374493459877755	0.2702702702702703	0.2564102564102564	37.0	39.0	130
0.1	0.3	0.2	0.4	83.03	7.545905936836242	9.5	4.398809256575082	8.55	0.10877820440978431	3.1470966802611606	1.1201145273347373	0.5487957815677234	0.849819139533035	0.11494252873563218	0.11494252873563218	87.0	87.0	130
0.1	0.3	0.2	0.4	58.94	7.024669882419215	9.62	4.304690878912302	9.7	0.1598403275525007	2.7199790035069116	1.4579778673520547	0.6728257443500452	0.9605724681061882	0.1694915254237288	0.16393442622950818	59.0	61.0	130
0.1	0.3	0.2	0.4	12.28	5.680874920744892	4.5	3.469903820379828	5.49	0.5100078294168846	2.210971100365063	1.0549355563688294	0.7337952917828531	0.8672664578852526	0.9407694992077771	0.9072133247762075	6.0	5.75	130
0.1	0.3	0.2	0.4	43.52	8.01136896932391	8.57	4.1730790958007296	7.72	0.2331105273682813	3.8382898735231787	1.22364174378933	0.4833520318939766	0.908239939951782	0.35714285714285715	0.35714285714285715	28.0	28.0	130
0.1	0.3	0.2	0.4	66.39	7.415922902121646	9.3	4.594142014282831	8.75	0.13035567208109883	2.821780887838815	1.441467099927067	0.5720041052569873	0.9753342720082501	0.13513513513513514	0.13513513513513514	74.0	74.0	130
0.1	0.3	0.3	0.3	96.8	8.130441008207356	9.58	4.033326798317236	8.08	0.09760021757280106	4.097114209890119	1.3748513224065857	0.5679315476907124	0.971694195258379	0.11235955056179775	0.0	89.0	0.0	140
0.1	0.3	0.3	0.3	132.6	6.760126640580982	9.5	4.498229271605269	8.94	0.06811735440479787	2.261897368975708	1.4247662759122193	0.5076213678313679	0.9220919848267063	0.07633587786259542	0.0	131.0	0.0	140
0.1	0.3	0.3	0.3	92.55	6.876752960846235	9.0	3.4299089088550816	9.0	0.08764118674359121	3.4468440519911523	1.3993839773100367	0.5057227720756947	0.8443437051543131	0.10101010101010101	0.0	99.0	0.0	140
0.1	0.3	0.3	0.3	107.93	8.800187077903626	9.44	4.811027467091842	8.82	0.08914510007114976	3.9891596108117797	1.5023474097874743	0.6370220651300247	1.0335478616775475	0.09615384615384616	0.09615384615384616	104.0	104.0	140
0.1	0.3	0.3	0.3	118.4	8.79766057100322	9.5	4.38272355044184	8.55	0.07662826601113658	4.414937020561384	1.521102681743204	0.5999239402259302	1.0041197699293543	0.09433962264150944	0.09523809523809523	106.0	105.0	140
0.1	0.3	0.3	0.3	77.41	7.276677077158854	8.7	3.48563737338213	8.7	0.09860716760630166	3.791039703776724	1.2274160231352607	0.49676807151345515	0.8595019909842453	0.12658227848101267	0.12987012987012986	79.0	77.0	140
0.1	0.3	0.3	0.3	103.58	8.228829693455285	9.6	4.440421967459799	8.64	0.08919512161904439	3.788407725995485	1.7516546082871636	0.571952155731417	1.0012610390844892	0.1	0.1	100.0	100.0	140
0.1	0.3	0.3	0.3	104.77	8.32890091107048	9.1	4.036109775054159	8.38	0.07942523268358975	4.292791136016317	1.446408110707506	0.46312443408747384	0.8354124374234441	0.1	0.1	100.0	100.0	140
0.1	0.3	0.3	0.3	117.86	7.67429994813134	9.38	4.047376235239968	7.72	0.07672597587495358	3.6269237128913705	1.5755420306425663	0.5197218156478814	0.8739301708952173	0.0847457627118644	0.08620689655172414	118.0	116.0	140
0.1	0.3	0.3	0.3	106.87	8.49991676991985	9.1	3.8832733760859828	7.54	0.07804922117081521	4.616643393833869	1.420591508786452	0.5809278399578518	0.8985953354598226	0.0970873786407767	0.09803921568627451	103.0	102.0	140
0.1	0.3	0.4	0.2	171.06	8.536264718569658	9.3	3.890411352331393	9.3	0.05084650484638547	4.645853366238263	1.4125773982124665	0.20527643628788209	0.9209427531779962	0.0625	0.0	160.0	0.0	150
0.1	0.3	0.4	0.2	162.17	7.890132924135034	8.8	2.9268818818146265	6.39	0.04784281336709603	4.963251042320407	1.3534099787714233	0.3466015120546652	0.8447635779259624	0.05952380952380952	0.058823529411764705	168.0	170.0	150
0.1	0.3	0.4	0.2	146.9	6.768687631930655	9.43	3.707500361410072	7.67	0.06208785869399109	3.0611872705205823	1.4475241155862653	0.4916434107000577	0.9067460150951883	0.07407407407407407	0.07462686567164178	135.0	134.0	150
0.1	0.3	0.4	0.2	151.41	8.271042208188588	9.29	3.3141481035538103	7.44	0.05731301422335492	4.95689410463478	1.6829415146172055	0.4763531571064179	0.9145193630495055	0.06993006993006994	0.06944444444444445	143.0	144.0	150
0.1	0.3	0.4	0.2	178.63	8.100423773658429	9.6	3.5487459769644643	8.64	0.051902703803694716	4.551677796693961	1.7174627233743132	0.6817880182683589	1.0901294930350307	0.062111801242236024	0.062111801242236024	161.0	161.0	150
0.1	0.3	0.4	0.2	149.72	7.242519143887099	9.4	3.55432014659302	7.05	0.0592180356730109	3.688198997294076	1.4375875986583464	0.4243972952898343	0.9098506587799366	0.06944444444444445	0.07042253521126761	144.0	142.0	150
0.1	0.3	0.4	0.2	154.31	8.092104176212914	8.9	3.5352667046342128	6.92	0.051563864327419336	4.5568374715787	1.4409883614167873	0.37197745909816726	0.9452482966499374	0.06451612903225806	0.06369426751592357	155.0	157.0	150
0.1	0.3	0.4	0.2	176.39	7.993421991088676	9.2	3.6891166201138237	8.28	0.04817856260961568	4.304305370974856	1.3606271908663612	0.5420678898053358	0.9416129798789653	0.056179775280898875	0.05747126436781609	178.0	174.0	150
0.1	0.3	0.4	0.2	171.17	8.035464707354286	9.6	3.254405151600528	6.46	0.054139397796074726	4.781059555753759	1.6783089149651804	0.5734193080253456	0.9936575384626294	0.06289308176100629	0.0641025641025641	159.0	156.0	150
0.1	0.3	0.4	0.2	152.16	8.169589705659796	9.1	3.525340067011656	9.1	0.0548745573270941	4.644249638648141	1.3002612985914894	0.6231248359756038	0.9235281447715644	0.06993006993006994	0.07142857142857142	143.0	140.0	150
0.1	0.3	0.5	0.1	223.19	7.046890620625702	9.2	3.192709373482154	7.33	0.03805035951637548	3.854181247143547	1.2946213359518293	0.3719480159526977	0.9034940004400316	0.04608294930875576	0.04608294930875576	217.0	217.0	160
0.1	0.3	0.5	0.1	224.45	6.964103766044544	8.7	2.95368049977659	6.09	0.033855292152454974	4.010423266267955	1.5691596995560722	0.3969654722478043	0.8665831316344976	0.043859649122807015	0.043478260869565216	228.0	230.0	160
0.1	0.3	0.5	0.1	203.45	7.236881384671473	9.1	3.2172934695574456	7.28	0.04090614050213504	4.019587915114028	1.4546153849944188	0.5528127754599043	0.9422990099078539	0.05	0.04950495049504951	200.0	202.0	160
0.1	0.3	0.5	0.1	200.73	7.584457097662864	9.4	3.0267208552470737	6.68	0.04424062952886521	4.557736242415788	1.342618436378272	0.5051219965921065	0.9152727476491015	0.05291005291005291	0.05235602094240838	189.0	191.0	160
0.1	0.3	0.5	0.1	179.37	6.9957101628881215	8.4	2.810717731680667	6.77	0.039500952305913495	4.184992431207458	1.3665857970693491	0.36922805708484036	0.8766108214697538	0.05291005291005291	0.05235602094240838	189.0	191.0	160
0.1	0.3	0.5	0.1	210.63	8.02690891079155	9.4	3.3603901234612383	7.52	0.042048620008706517	4.666518787330308	1.5119346646007186	0.5785784510539628	1.0664462343298866	0.04830917874396135	0.04784688995215311	207.0	209.0	160
0.1	0.3	0.5	0.1	220.52	8.121425426581991	9.1	3.373296803784874	7.28	0.03765986433691616	4.748128622797115	1.4339525588533306	0.3572917843467186	0.8901910519055235	0.045454545454545456	0.0	220.0	0.0	160
0.1	0.3	0.5	0.1	202.58	6.935866351724671	8.7	3.160271005913273	7.83	0.03745474084993428	3.7755953458114	1.2373958225527049	0.4601998875055366	0.8585342972921302	0.04672897196261682	0.046296296296296294	214.0	216.0	160
0.1	0.3	0.5	0.1	224.82	7.336766187323644	8.9	3.4966819180107587	7.77	0.035386874907994456	3.8400842693128827	1.2599648280344566	0.4911299898580472	0.8657090068831803	0.04405286343612335	0.04524886877828054	227.0	221.0	160
0.1	0.3	0.5	0.1	204.06	6.5801817565713305	8.7	2.9791072180710945	6.32	0.03718112492752201	3.6010745385002307	1.2630206218916458	0.44157907721078293	0.8502747624106288	0.046296296296296294	0.04608294930875576	216.0	217.0	160
0.1	0.4	0.1	0.4	31.27	4.076492494178299	7.45	3.269341088339185	6.69	0.28923094432784113	0.807151405839113	1.1070656580351157	0.528120244628441	0.8003539420634427	0.375	0.391304347826087	24.0	23.0	170
0.1	0.4	0.1	0.4	11.39	3.621848221223223	4.36	2.7189332391464744	6.16	0.566841730165259	0.9029149820767466	1.0921559678053523	0.7234944203110278	0.8744220297020431	0.7583040918150064	0.7583040918150064	8.0	8.0	170
0.1	0.4	0.1	0.4	15.9	5.836423479201487	5.63	4.731216725054657	7.36	0.489936849793392	1.1052067541468267	1.1104135897321348	0.7068820594013477	0.8940873535269692	0.5	0.5333333333333333	16.0	15.0	170
0.1	0.4	0.1	0.4	73.9	6.173523676611543	9.32	4.753233828282502	9.7	0.12742288167732627	1.4202898483290378	1.4354712687412448	0.5994614176779764	0.9780475040107237	0.13157894736842105	0.1282051282051282	76.0	78.0	170
0.1	0.4	0.1	0.4	71.25	5.292918835415947	9.26	4.381702818266776	8.66	0.13228188142619224	0.9112160171491701	1.2458183490084265	0.6084832777623437	0.9148882958145905	0.13157894736842105	0.13333333333333333	76.0	75.0	170
0.1	0.4	0.1	0.4	48.06	5.513486585362715	8.91	4.525287741250707	9.42	0.19615486398428317	0.9881988441120076	1.2152556602801188	0.7369713746076829	0.9327068398974201	0.2127659574468085	0.2127659574468085	47.0	47.0	170
0.1	0.4	0.1	0.4	41.51	4.478317815812806	8.66	3.4087866130671487	6.58	0.21850334104686053	1.0695312027456587	1.2730103895640066	0.5242460002608194	0.8475691093131387	0.30303030303030304	0.2857142857142857	33.0	35.0	170
0.1	0.4	0.1	0.4	65.69	6.378611407584972	9.22	5.213158680765612	9.02	0.13460822796375152	1.1654527268193575	1.4211326448540695	0.5604098795894711	0.9716541467451262	0.14705882352941177	0.15151515151515152	68.0	66.0	170
0.1	0.4	0.1	0.4	54.65	5.815448248384915	9.2	3.292013069195288	7.04	0.15678346932110954	2.5234351791896272	1.2995021554637831	0.6361213758487482	0.9045220408203027	0.19230769230769232	0.19230769230769232	52.0	52.0	170
0.1	0.4	0.1	0.4	19.54	4.104350908534563	6.64	2.6875373285223962	5.97	0.395037272419827	1.4168135800121666	1.2045737516740342	0.7798428000883217	0.9743661856304177	0.375	0.42857142857142855	16.0	14.0	170
0.1	0.4	0.2	0.3	137.9	6.233472570315359	9.1	3.992405189229658	8.19	0.060172028575516574	2.241067381085701	1.2577857450193657	0.4575797111699698	0.9171673969763426	0.07246376811594203	0.07194244604316546	138.0	139.0	180
0.1	0.4	0.2	0.3	138.38	6.055024347408252	9.5	4.247286430725064	9.5	0.0653060715700298	1.8077379166831855	1.520926338393383	0.5487093050732612	1.0218814865820567	0.07462686567164178	0.07352941176470588	134.0	136.0	180
0.1	0.4	0.2	0.3	105.32	6.946098478176859	8.9	4.464587614884641	8.74	0.07550908307551153	2.4815108632922205	1.3241499481085606	0.6030292545894835	0.9288875558446777	0.09174311926605505	0.09259259259259259	109.0	108.0	180
0.1	0.4	0.2	0.3	103.3	5.868370890662771	9.1	3.835075164622513	7.39	0.08037473102222031	2.0332957260402527	1.2341697451824183	0.5705579367140773	0.8621175277781414	0.09433962264150944	0.0	106.0	0.0	180
0.1	0.4	0.2	0.3	91.05	7.9945040113029675	9.29	4.556464781517288	9.4	0.09773923797615777	3.4380392297856828	1.6194330981264597	0.404851705292271	1.0307062975348669	0.12048192771084337	0.12048192771084337	83.0	83.0	180
0.1	0.4	0.2	0.3	151.19	6.046086976270825	9.6	4.6366612551191615	8.8	0.06096955637017615	1.4094257211516652	1.3530288376147839	0.5985891549174421	0.9813933472401613	0.06329113924050633	0.0625	158.0	160.0	180
0.1	0.4	0.2	0.3	145.32	8.109033213864176	9.5	4.564012103047728	9.5	0.062269999236506314	3.5450211108164513	1.6656477466613657	0.499309904211358	0.999574385950386	0.07352941176470588	0.07352941176470588	136.0	136.0	180
0.1	0.4	0.2	0.3	127.2	7.921618310314191	8.7	3.917490769785218	8.32	0.05966348279305475	4.00412754052897	1.165245447400338	0.2951512640971791	0.7655785607856768	0.07518796992481203	0.07518796992481203	133.0	133.0	180
0.1	0.4	0.2	0.3	86.86	8.319147692336804	9.2	4.252782298110707	9.2	0.09765154930129333	4.066365394226098	1.4561984433487745	0.6520242162716035	0.988937296761474	0.11494252873563218	0.11494252873563218	87.0	87.0	180
0.1	0.4	0.2	0.3	115.88	6.7640396797617806	9.25	4.086448471761321	8.46	0.07631708944473531	2.677591208000462	1.3637844654071676	0.45854221170037	0.9103173406089634	0.0847457627118644	0.0847457627118644	118.0	118.0	180
0.1	0.4	0.3	0.2	161.97	5.850637550046688	8.9	3.594290065354437	7.12	0.04932579622250694	2.2563474846922533	1.2901942172615959	0.5255081364911773	0.9015648930131321	0.06451612903225806	0.06369426751592357	155.0	157.0	190
0.1	0.4	0.3	0.2	148.13	6.884348621766184	8.89	3.793877424443614	8.01	0.05358464308003871	3.0904711973225676	1.4131170406163571	0.510048802595441	0.9812170573436211	0.06578947368421052	0.06493506493506493	152.0	154.0	190
0.1	0.4	0.3	0.2	183.94	6.402001792816657	8.7	3.2774189039113106	6.96	0.04126916542227157	3.1245828889053433	1.1857006998788493	0.4464162713868713	0.8192051159214819	0.05181347150259067	0.052083333333333336	193.0	192.0	190
0.1	0.4	0.3	0.2	192.86	7.478164283378432	9.3	3.7229157278727056	8.37	0.04495910062458616	3.7552485555057284	1.3091535003217782	0.42521202296558025	0.8810194179159879	0.053475935828877004	0.05291005291005291	187.0	189.0	190
0.1	0.4	0.3	0.2	163.75	6.736883272315506	8.5	3.448733681986609	7.65	0.04429306819393801	3.2881495903288918	1.335420749063282	0.4577231229564697	0.8929108476175478	0.05952380952380952	0.058823529411764705	168.0	170.0	190
0.1	0.4	0.3	0.2	185.23	7.951743500532721	9.4	4.440630215127559	9.33	0.04783143416742599	3.5111132854051634	1.716209653803929	0.575970236479956	0.9876361003876493	0.056179775280898875	0.05555555555555555	178.0	180.0	190
0.1	0.4	0.3	0.2	181.46	6.5534423689824095	9.4	4.35175179772008	9.4	0.04895894088797937	2.201690571262333	1.4671035629799924	0.6190380266948834	0.9727141085109355	0.05952380952380952	0.058823529411764705	168.0	170.0	190
0.1	0.4	0.3	0.2	195.21	7.1954427424006475	9.4	3.9203507705736116	8.53	0.04539852694881447	3.27509197182704	1.6060935551775577	0.5190311184698242	0.9821411277663675	0.052083333333333336	0.0	192.0	0.0	190
0.1	0.4	0.3	0.2	162.23	6.801178981588252	8.7	3.8514086911456404	7.49	0.046789001418120126	2.9497702904426126	1.6842200751866179	0.6471238920216483	0.9258376320464738	0.058823529411764705	0.05813953488372093	170.0	172.0	190
0.1	0.4	0.3	0.2	214.21	7.805986061266555	9.1	3.900912120278055	9.1	0.03875057530534743	3.9050739409885016	1.4198066566220189	0.5729383358281233	0.95087659695194	0.047619047619047616	0.0	210.0	0.0	190
0.1	0.4	0.4	0.1	249.66	6.7351279133764335	9.4	3.401219132821599	7.52	0.03554014081985779	3.333908780554836	1.5766782148552274	0.42969367513758594	0.9859735834519348	0.04219409282700422	0.04184100418410042	237.0	239.0	200
0.1	0.4	0.4	0.1	230.01	7.763186344395978	8.7	3.9587961567254233	7.83	0.033011572548981	3.804390187670558	1.4288410476851245	0.5941962241233143	0.9661069700387437	0.04132231404958678	0.040983606557377046	242.0	244.0	200
0.1	0.4	0.4	0.1	237.17	7.0293161295851805	8.9	3.7686630582931158	8.9	0.03355576916787816	3.260653071292065	1.353531505018868	0.35290186201468837	0.889658040074203	0.0	0.042735042735042736	0.0	234.0	200
0.1	0.4	0.4	0.1	231.97	6.249950225121453	9.0	3.5350223076704763	7.2	0.03498718189466264	2.7149279174509764	1.4429592028964686	0.3773647540937138	1.0143126927967971	0.04219409282700422	0.04184100418410042	237.0	239.0	200
0.1	0.4	0.4	0.1	237.8	7.735485460265195	9.4	3.9924141619242475	8.46	0.037310934983313095	3.743071298340948	1.4101375933363263	0.5812110317579235	0.9737382427069086	0.04424778761061947	0.043859649122807015	226.0	228.0	200
0.1	0.4	0.4	0.1	243.56	7.532049688155718	8.8	3.761872342282501	7.04	0.03189596950507579	3.7701773458732144	1.3972066169392892	0.5296686505218599	0.933042407953128	0.0398406374501992	0.039525691699604744	251.0	253.0	200
0.1	0.4	0.4	0.1	232.19	6.683042998276948	8.8	3.202366937777019	7.92	0.03344021644179726	3.4806760604999285	1.473715435359479	0.5519181537159642	0.9099150932778283	0.04201680672268908	0.041666666666666664	238.0	240.0	200
0.1	0.4	0.4	0.1	235.71	7.519273133314419	9.0	3.772886486185004	8.3	0.034507888125316334	3.746386647129417	1.2211194394039044	0.4711779540415336	0.8043942584782197	0.042735042735042736	0.0423728813559322	234.0	236.0	200
0.1	0.4	0.4	0.1	207.32	7.373585893915436	8.8	3.259229995810327	7.51	0.03752042020733897	4.114355898105108	1.4102631959209888	0.4680927619827509	0.9719295300790474	0.04716981132075472	0.04672897196261682	212.0	214.0	200
0.1	0.4	0.4	0.1	207.33	7.0596305460671065	8.9	3.376990430804533	7.12	0.03834125427912506	3.682640115262576	1.4619274321266715	0.5053364961954554	0.8912042023267824	0.04739336492890995	0.046948356807511735	211.0	213.0	200
0.1	0.5	0.1	0.3	146.35	6.489768403435327	9.8	5.453634449422957	9.8	0.06598831934526454	1.0361339540123715	1.5506729176051868	0.6707159403026128	1.0385325362084277	0.07518796992481203	0.07633587786259542	133.0	131.0	210
0.1	0.5	0.1	0.3	128.32	5.889415192213595	9.2	4.624169870112491	9.2	0.06613521813264697	1.2652453221011049	1.4733125389306314	0.6320049557654759	1.031925609080251	0.08	0.07874015748031496	125.0	127.0	210
0.1	0.5	0.1	0.3	102.23	5.650370609674254	9.1	4.244121617982117	8.61	0.0814235434203118	1.4062489916921357	1.3729150017195118	0.5835127762303582	0.8810093454276968	0.0970873786407767	0.09900990099009901	103.0	101.0	210
0.1	0.5	0.1	0.3	78.61	6.9257488245428975	8.87	4.873082924991098	8.63	0.10886108266813732	2.0526658995518017	1.4423620181466839	0.5963555880986761	0.8987579709492151	0.14084507042253522	0.136986301369863	71.0	73.0	210
0.1	0.5	0.1	0.3	80.96	4.637598316780799	8.6	4.1896452566032	8.46	0.09197642008627246	0.4479530601775985	1.0905433212890658	0.5067759658381771	0.7959115655677378	0.11764705882352941	0.12048192771084337	85.0	83.0	210
0.1	0.5	0.1	0.3	127.55	6.801600165096334	9.03	5.344737396684178	9.1	0.06504371262928249	1.4568627684121542	1.575506495943425	0.5701672048195552	0.9270406435946613	0.07874015748031496	0.07751937984496124	127.0	129.0	210
0.1	0.5	0.1	0.3	143.11	7.25339756726861	9.5	5.073878262361444	9.5	0.06344103419440168	2.1795193049071657	1.5159324722356322	0.5855130219745778	0.9311857673471958	0.07575757575757576	0.07575757575757576	132.0	132.0	210
0.1	0.5	0.1	0.3	72.99	5.125362595682971	9.1	4.298853583338647	9.1	0.11462308535530012	0.8265090123443257	1.2653539328045884	0.580193709221524	0.8563759675883489	0.15151515151515152	0.14925373134328357	66.0	67.0	210
0.1	0.5	0.1	0.3	61.88	5.4718698954804665	9.27	4.324702416366231	8.05	0.16322113347884382	1.1471674791142368	1.3015589120969742	0.5593538014093423	0.9184582129385178	0.22727272727272727	0.22727272727272727	44.0	44.0	210
0.1	0.5	0.1	0.3	122.79	6.975063976592909	8.6	4.756282670389345	8.6	0.060365390484614194	2.2187813062035646	1.2056213504277793	0.5196382634277819	0.8931665340453807	0.0	0.07462686567164178	0.0	134.0	210
0.1	0.5	0.2	0.2	159.16	6.0614218312462755	8.2	3.9414621078429146	8.2	0.042507812198328915	2.119959723403364	1.2263897229956529	0.37887013180487406	0.8003508810936951	0.0	0.058823529411764705	0.0	170.0	220
0.1	0.5	0.2	0.2	178.38	6.916525776449956	9.3	3.834362106860588	7.44	0.048864731473461466	3.0821636695893675	1.220320990251328	0.49144657729918917	0.9031471710089357	0.06060606060606061	0.06060606060606061	165.0	165.0	220
0.1	0.5	0.2	0.2	197.82	6.339070613073663	9.0	4.312812424080265	8.1	0.04109072340015598	2.026258188993399	1.299602588405093	0.5632319703034239	0.9084622943373156	0.050505050505050504	0.05102040816326531	198.0	196.0	220
0.1	0.5	0.2	0.2	198.85	6.245104985028259	9.0	4.799894576598176	8.88	0.04086028218333126	1.4452104084300839	1.3330103838765042	0.40241253851596165	0.8703569947700526	0.050505050505050504	0.050505050505050504	198.0	198.0	220
0.1	0.5	0.2	0.2	174.44	5.89566053561845	8.4	3.518683081286198	8.4	0.04066130182205012	2.376977454332254	1.182591823558192	0.451544631070945	0.8018418823032202	0.055248618784530384	0.0546448087431694	181.0	183.0	220
0.1	0.5	0.2	0.2	206.02	6.556254189913879	9.2	4.567550659908681	8.28	0.0412559241981823	1.9887035300051952	1.343912288007054	0.5175223795895834	0.9181811635624036	0.050505050505050504	0.05	198.0	200.0	220
0.1	0.5	0.2	0.2	169.94	8.112631742003643	9.4	4.961993492595159	9.4	0.05206359772744883	3.1506382494084835	1.5121779917937022	0.589664885469448	1.0525756473004357	0.059880239520958084	0.05917159763313609	167.0	169.0	220
0.1	0.5	0.2	0.2	210.53	6.731196198046118	8.9	5.231688107958156	8.9	0.037728691425891976	1.4995080900879623	1.3120722370333266	0.55190975564798	0.9158042740535042	0.04672897196261682	0.046296296296296294	214.0	216.0	220
0.1	0.5	0.2	0.2	191.23	6.653275579336378	9.2	4.409756917538428	9.2	0.04435811115803827	2.24351866179795	1.272756045433724	0.5055326934707811	0.8786767619021046	0.05263157894736842	0.052083333333333336	190.0	192.0	220
0.1	0.5	0.2	0.2	207.97	6.449523468150961	9.0	4.66547674407538	9.0	0.03903816140378672	1.7840467240755802	1.346071088540122	0.5623310213269254	0.9196325667583792	0.047619047619047616	0.04784688995215311	210.0	209.0	220
0.1	0.5	0.3	0.1	270.83	7.613185816919116	9.1	3.6191873327819213	9.1	0.030706832276611293	3.9939984841371974	1.6679111104405075	0.5332905430309838	1.0446986968011998	0.03759398496240601	0.03787878787878788	266.0	264.0	230
0.1	0.5	0.3	0.1	261.49	7.432236695439435	9.0	4.049080122104155	9.0	0.03111051884015621	3.3831565733352793	1.4425254262672578	0.49882187335195477	0.9277899184031192	0.038910505836575876	0.03861003861003861	257.0	259.0	230
0.1	0.5	0.3	0.1	271.4	6.475324392644017	9.4	4.621176073004322	8.46	0.03266602218691502	1.854148319639697	1.6577919017750373	0.6504159688886187	0.9975930624855333	0.038314176245210725	0.038461538461538464	261.0	260.0	230
0.1	0.5	0.3	0.1	235.37	6.990598461358179	8.7	4.36455507034082	8.7	0.03232598086402798	2.6260433910173617	1.3252860829195172	0.4734122217422566	0.8744423353601352	0.0423728813559322	0.04201680672268908	236.0	238.0	230
0.1	0.5	0.3	0.1	237.74	6.082347985891729	8.8	4.019445354399226	8.8	0.03272832924402019	2.0629026314925047	1.3250644553419049	0.5663071714743562	0.8977709528879921	0.04149377593360996	0.04132231404958678	241.0	242.0	230
0.1	0.5	0.3	0.1	252.52	7.260353555919951	9.0	4.023087614087156	9.0	0.032213015268833536	3.2372659418327987	1.417496194426312	0.5619734196715448	0.9633150746401644	0.0398406374501992	0.0398406374501992	251.0	251.0	230
0.1	0.5	0.3	0.1	241.6	5.806359963192635	8.5	3.6255475425325074	7.65	0.029977534419317973	2.1808124206601263	1.1578772777636397	0.2860223013660099	0.7710933101593686	0.038910505836575876	0.03861003861003861	257.0	259.0	230
0.1	0.5	0.3	0.1	259.51	6.778133912315623	9.3	4.0603466965555866	8.37	0.03346586231374911	2.717787215760038	1.4383851545937378	0.5198338294675966	0.9193255051701644	0.0	0.04065040650406504	0.0	246.0	230
0.1	0.5	0.3	0.1	234.62	6.376705403574716	8.9	4.256925944549376	8.9	0.03386959258561048	2.1197794590253376	1.4114975365632796	0.37703633855236485	0.8303810951317958	0.0423728813559322	0.04201680672268908	236.0	238.0	230
0.1	0.5	0.3	0.1	275.22	9.178448679845538	9.5	3.99978269061971	7.6	0.032981492609849464	5.178665989225827	1.4425625269938482	0.515187593847791	0.9525950252692701	0.0398406374501992	0.039525691699604744	251.0	253.0	230
0.1	0.6	0.1	0.2	147.81	7.2033696565091	8.7	5.143529792920227	8.7	0.05154677420931606	2.0598398635888744	1.486463489449362	0.6386442072063918	0.9340590230386249	0.06944444444444445	0.0684931506849315	144.0	146.0	240
0.1	0.6	0.1	0.2	171.0	6.168204557380072	9.3	4.827960539308916	9.3	0.05077138253040094	1.3402440180711575	1.4097010513288872	0.5612585519675505	0.9760465938987606	0.05952380952380952	0.059880239520958084	168.0	167.0	240
